match_id,home_team,away_team,home_goals,away_goals,match_outcome,home_ball_possession,home_pass_accuracy,home_total_shots,home_expected_goals,away_ball_possession,away_pass_accuracy,away_total_shots,away_expected_goals,home_expected_goals_against,away_expected_goals_against,home_conversion_rate,away_conversion_rate,home_goal_difference,away_goal_difference,home_expected_goals_difference,away_expected_goals_difference,home_expected_goals_against_difference,away_expected_goals_against_difference,home_shot_difference,away_shot_difference,home_goals_last5_avg,away_goals_last5_avg,home_ball_possession_last5_avg,away_ball_possession_last5_avg,home_pass_accuracy_last5_avg,away_pass_accuracy_last5_avg,home_total_shots_last5_avg,away_total_shots_last5_avg,home_expected_goals_last5_avg,away_expected_goals_last5_avg,home_expected_goals_against_last5_avg,away_expected_goals_against_last5_avg,home_conversion_rate_last5_avg,away_conversion_rate_last5_avg,home_goal_difference_last5_avg,away_goal_difference_last5_avg,home_expected_goals_difference_last5_avg,away_expected_goals_difference_last5_avg,home_expected_goals_against_difference_last5_avg,away_expected_goals_against_difference_last5_avg,home_shot_difference_last5_avg,away_shot_difference_last5_avg,home_goals_avg_all,away_goals_avg_all,home_ball_possession_avg_all,away_ball_possession_avg_all,home_pass_accuracy_avg_all,away_pass_accuracy_avg_all,home_total_shots_avg_all,away_total_shots_avg_all,home_expected_goals_avg_all,away_expected_goals_avg_all,home_expected_goals_against_avg_all,away_expected_goals_against_avg_all,home_conversion_rate_avg_all,away_conversion_rate_avg_all,home_goal_difference_avg_all,away_goal_difference_avg_all,home_expected_goals_difference_avg_all,away_expected_goals_difference_avg_all,home_expected_goals_against_difference_avg_all,away_expected_goals_against_difference_avg_all,home_shot_difference_avg_all,away_shot_difference_avg_all,home_wins_last5,home_draws_last5,home_losses_last5,away_wins_last5,away_draws_last5,away_losses_last5,home_wins_all,home_draws_all,home_losses_all,away_wins_all,away_draws_all,away_losses_all
1035118,Aston Villa,West Ham,4,1,Win,58.0,89.0,15,1.94,42.0,82.0,14,1.16,1.16,1.94,0.26666666666666666,0.07142857142857142,3,-3,0.78,-0.78,-0.78,0.78,1,-1,2.2,1.6,48.4,43.2,82.8,81.0,15.4,10.2,1.6260000000000001,1.2740000000000002,1.6720000000000002,2.242,0.12510233918128655,0.19595959595959594,1.0,-0.2,-0.04599999999999995,-0.9679999999999997,0.04599999999999995,0.9679999999999997,5.0,-8.4,2.375,1.875,49.0,37.375,84.125,76.25,15.25,11.375,1.95,1.5587499999999999,1.6412499999999999,2.06875,0.14790050044984254,0.19278724747474746,0.875,0.375,0.3087500000000001,-0.5099999999999998,-0.3087500000000001,0.5099999999999998,4.375,-7.25,3,1,1,2,1,2,5,1,2,4,2,2
1035126,Tottenham,Fulham,2,0,Win,56.0,87.0,15,1.53,44.0,84.0,10,1.03,1.03,1.53,0.13333333333333333,0.0,2,-2,0.5,-0.5,-0.5,0.5,5,-5,2.4,1.0,61.8,55.0,87.6,84.6,20.2,11.8,2.0100000000000002,1.26,1.2239999999999998,1.186,0.12267399267399268,0.07871794871794871,1.2,-0.6,0.7859999999999999,0.07400000000000007,-0.7859999999999999,-0.07400000000000007,8.2,4.4,2.25,1.0,61.5,52.25,87.75,83.0,19.125,10.75,1.89,1.1025,1.385,1.9737500000000001,0.11997189901601665,0.09433760683760682,1.25,-0.625,0.505,-0.8712500000000001,-0.505,0.8712500000000001,6.125,-0.75,4,1,0,2,1,2,6,2,0,3,2,3
1035132,Crystal Palace,Tottenham,1,2,Loss,24.0,67.0,13,0.64,76.0,91.0,10,1.12,1.12,0.64,0.07692307692307693,0.2,-1,1,-0.4800000000000001,0.4800000000000001,0.4800000000000001,-0.4800000000000001,3,-3,0.4,1.8,39.8,62.2,78.0,87.6,9.2,19.0,0.8780000000000001,1.86,1.7079999999999997,1.158,0.05833333333333333,0.10172161172161172,-1.0,1.0,-0.8300000000000001,0.702,0.8300000000000001,-0.702,-5.0,8.2,0.7777777777777778,2.2222222222222223,44.111111111111114,60.888888888888886,80.0,87.66666666666667,12.777777777777779,18.666666666666668,1.1333333333333333,1.8499999999999999,1.468888888888889,1.3455555555555554,0.06527777777777777,0.12145650282905184,-0.4444444444444444,1.3333333333333333,-0.3355555555555556,0.5044444444444445,0.3355555555555556,-0.5044444444444445,-0.2222222222222222,6.0,1,2,2,4,1,0,3,3,3,7,2,0
1035131,Chelsea,Brentford,0,2,Loss,69.0,89.0,17,2.03,31.0,73.0,7,2.16,2.16,2.03,0.0,0.2857142857142857,-2,2,-0.13000000000000034,0.13000000000000034,0.13000000000000034,-0.13000000000000034,10,-10,1.6,1.2,53.4,49.2,86.4,78.0,11.0,15.0,1.6179999999999999,1.476,0.99,1.2739999999999998,0.16161616161616163,0.0720465524813351,0.8,-0.2,0.6280000000000001,0.20200000000000012,-0.6280000000000001,-0.20200000000000012,-1.2,3.0,1.4444444444444444,1.5555555555555556,61.22222222222222,49.111111111111114,87.55555555555556,79.77777777777777,13.555555555555555,15.11111111111111,1.8333333333333333,1.9344444444444449,1.0255555555555556,1.221111111111111,0.12497767492607534,0.09967699567017554,0.4444444444444444,0.2222222222222222,0.8077777777777779,0.7133333333333334,-0.8077777777777779,-0.7133333333333334,2.0,2.3333333333333335,2,2,1,1,1,3,3,3,3,2,4,3
1035127,Bournemouth,Burnley,2,1,Win,44.0,76.0,13,1.11,56.0,79.0,6,0.83,0.83,1.11,0.15384615384615385,0.16666666666666666,1,-1,0.28000000000000014,-0.28000000000000014,-0.28000000000000014,0.28000000000000014,7,-7,0.4,0.6,40.4,49.6,78.2,81.2,10.2,10.0,0.8299999999999998,0.95,2.394,2.12,0.04523809523809523,0.04857142857142857,-2.0,-1.6,-1.5640000000000005,-1.1700000000000002,1.5640000000000005,1.1700000000000002,-7.4,-6.2,0.6666666666666666,0.7777777777777778,42.44444444444444,48.77777777777778,77.55555555555556,82.11111111111111,11.222222222222221,10.11111111111111,1.0633333333333335,0.8577777777777778,2.3433333333333337,2.041111111111111,0.06013431013431013,0.06432980599647267,-1.5555555555555556,-1.7777777777777777,-1.2800000000000002,-1.1833333333333336,1.2800000000000002,1.1833333333333336,-7.444444444444445,-6.444444444444445,0,1,4,1,0,4,0,3,6,1,1,7
1035128,Arsenal,Sheffield Utd,5,0,Win,67.0,91.0,13,2.77,33.0,75.0,2,0.03,0.03,2.77,0.38461538461538464,0.0,5,-5,2.74,-2.74,-2.74,2.74,11,-11,2.0,0.6,57.0,39.6,86.6,73.6,13.2,9.8,1.572,0.932,0.8560000000000001,2.298,0.14692307692307693,0.08523809523809524,1.2,-2.8,0.716,-1.366,-0.716,1.366,4.4,-11.0,2.0,0.7777777777777778,60.22222222222222,38.44444444444444,87.33333333333333,71.88888888888889,14.555555555555555,9.222222222222221,1.7977777777777777,0.8366666666666667,0.8855555555555554,2.328888888888889,0.1356790039452578,0.09884004884004885,1.1111111111111112,-1.8888888888888888,0.9122222222222223,-1.4922222222222221,-0.9122222222222223,1.4922222222222221,5.444444444444445,-11.88888888888889,3,2,0,0,0,5,6,3,0,0,1,8
1035136,Wolves,Newcastle,2,2,Draw,43.0,82.0,11,0.89,57.0,86.0,13,2.19,2.19,0.89,0.18181818181818182,0.15384615384615385,0,0,-1.2999999999999998,1.2999999999999998,1.2999999999999998,-1.2999999999999998,-2,2,1.4,3.4,44.4,58.4,78.8,83.6,9.2,14.2,1.1440000000000001,2.59,1.56,0.892,0.26222943722943726,0.23494949494949494,0.0,3.0,-0.41600000000000004,1.698,0.41600000000000004,-1.698,-7.6,4.2,1.2222222222222223,2.6666666666666665,47.44444444444444,54.333333333333336,80.77777777777777,84.33333333333333,12.0,14.11111111111111,1.3855555555555557,2.2077777777777774,1.7422222222222223,1.0544444444444447,0.1812469937469937,0.18038383264299718,-0.4444444444444444,1.6666666666666667,-0.35666666666666663,1.1533333333333333,0.35666666666666663,-1.1533333333333333,-4.222222222222222,2.5555555555555554,2,2,1,4,1,0,3,2,4,5,1,3
1035135,West Ham,Everton,0,1,Loss,64.0,84.0,12,0.66,36.0,75.0,10,0.82,0.82,0.66,0.0,0.1,-1,1,-0.15999999999999992,0.15999999999999992,0.15999999999999992,-0.15999999999999992,2,-2,1.4,1.4,39.4,41.2,80.8,71.6,11.2,16.0,1.3,1.552,2.336,1.172,0.16580086580086578,0.06602898550724637,-1.0,0.2,-1.0359999999999998,0.38,1.0359999999999998,-0.38,-7.2,1.8,1.7777777777777777,1.0,37.888888888888886,43.22222222222222,76.88888888888889,75.11111111111111,11.666666666666666,15.444444444444445,1.5144444444444443,1.6722222222222223,2.0544444444444445,1.4033333333333333,0.17930295013628345,0.05057165861513688,0.0,-0.5555555555555556,-0.5399999999999998,0.26888888888888884,0.5399999999999998,-0.26888888888888884,-6.555555555555555,2.4444444444444446,1,1,3,2,0,3,4,2,3,2,1,6
1035133,Liverpool,Nottingham Forest,3,0,Win,73.0,90.0,21,3.19,27.0,73.0,9,0.45,0.45,3.19,0.14285714285714285,0.0,3,-3,2.7399999999999998,-2.7399999999999998,-2.7399999999999998,2.7399999999999998,12,-12,2.2,0.8,59.4,47.0,85.6,81.6,18.0,13.0,2.288,1.2440000000000002,1.2819999999999998,1.212,0.1253954378954379,0.06867167919799498,1.0,-0.4,1.006,0.03200000000000003,-1.006,-0.03200000000000003,4.8,1.8,2.2222222222222223,1.1111111111111112,55.666666666666664,40.55555555555556,85.0,76.66666666666667,17.22222222222222,11.444444444444445,2.127777777777778,1.1955555555555555,1.3,1.391111111111111,0.1353308546935998,0.1111227141928896,1.2222222222222223,-0.2222222222222222,0.8277777777777777,-0.1955555555555556,-0.8277777777777777,0.1955555555555556,3.7777777777777777,-1.5555555555555556,3,1,1,0,4,1,6,2,1,2,4,3
1035130,Brighton,Fulham,1,1,Draw,71.0,91.0,18,1.43,29.0,79.0,10,0.71,0.71,1.43,0.05555555555555555,0.1,0,0,0.72,-0.72,-0.72,0.72,8,-8,2.0,0.8,54.2,57.4,88.0,85.2,10.6,12.6,1.682,1.176,1.3559999999999999,1.04,0.1929070929070929,0.045384615384615384,-0.4,-0.2,0.32599999999999996,0.13600000000000004,-0.32599999999999996,-0.13600000000000004,-3.2,3.6,2.4444444444444446,0.8888888888888888,58.888888888888886,51.333333333333336,88.66666666666667,83.11111111111111,15.11111111111111,10.666666666666666,1.9355555555555553,1.0944444444444443,1.651111111111111,1.9244444444444444,0.17807595696484585,0.08385565052231718,0.4444444444444444,-0.7777777777777778,0.2844444444444444,-0.8300000000000001,-0.2844444444444444,0.8300000000000001,2.3333333333333335,-1.2222222222222223,2,1,2,2,1,2,5,1,3,3,2,4
1035129,Aston Villa,Luton,3,1,Win,71.0,90.0,17,2.28,29.0,77.0,7,0.48,0.48,2.28,0.17647058823529413,0.14285714285714285,2,-2,1.7999999999999998,-1.7999999999999998,-1.7999999999999998,1.7999999999999998,10,-10,3.0,1.2,52.8,42.6,84.4,67.2,16.6,14.4,1.8820000000000001,1.374,1.41,1.906,0.1784356725146199,0.09632478632478632,2.2,-0.2,0.4720000000000001,-0.532,-0.4720000000000001,0.532,6.8,-0.4,2.5555555555555554,0.8888888888888888,50.0,37.333333333333336,84.66666666666667,69.66666666666667,15.222222222222221,12.777777777777779,1.948888888888889,1.2622222222222221,1.5877777777777777,1.9777777777777779,0.16109674114060077,0.07280389363722697,1.1111111111111112,-1.0,0.3611111111111112,-0.7155555555555555,-0.3611111111111112,0.7155555555555555,4.0,-3.0,4,1,0,1,2,2,6,1,2,1,2,6
1035134,Manchester United,Manchester City,0,3,Loss,40.0,81.0,7,0.95,60.0,90.0,21,4.0,4.0,0.95,0.0,0.14285714285714285,-3,3,-3.05,3.05,3.05,-3.05,-14,14,1.2,1.6,57.0,59.8,84.6,89.4,15.8,14.6,1.152,1.4120000000000001,1.212,0.732,0.08008658008658008,0.12652816448918397,0.0,0.6,-0.059999999999999984,0.6799999999999999,0.059999999999999984,-0.6799999999999999,5.2,7.4,1.2222222222222223,2.111111111111111,54.55555555555556,63.55555555555556,84.33333333333333,89.77777777777777,16.0,15.666666666666666,1.5344444444444443,1.7866666666666664,1.5144444444444445,0.7111111111111111,0.08152958152958151,0.18461026256246293,-0.2222222222222222,1.3333333333333333,0.01999999999999998,1.0755555555555558,-0.01999999999999998,-1.0755555555555558,2.7777777777777777,8.88888888888889,3,0,2,3,0,2,5,0,4,7,0,2
1035140,Fulham,Manchester United,0,1,Loss,45.0,72.0,18,1.01,55.0,79.0,12,0.69,0.69,1.01,0.0,0.08333333333333333,-1,1,0.32000000000000006,-0.32000000000000006,-0.32000000000000006,0.32000000000000006,6,-6,0.8,1.0,47.6,56.2,82.8,83.6,12.0,14.4,1.126,1.1500000000000001,1.1059999999999999,1.672,0.05,0.06580086580086579,-0.4,-0.2,0.020000000000000063,-0.522,-0.020000000000000063,0.522,0.8,1.6,0.9,1.1,49.1,53.1,82.7,84.0,10.6,15.1,1.0559999999999998,1.4759999999999998,1.875,1.7630000000000003,0.08547008547008546,0.07337662337662336,-0.7,-0.5,-0.8190000000000002,-0.28700000000000003,0.8190000000000002,0.28700000000000003,-1.9,1.1,1,2,2,3,0,2,3,3,4,5,0,5
1035138,Burnley,Crystal Palace,0,2,Loss,68.0,85.0,17,1.12,32.0,72.0,4,1.3,1.3,1.12,0.0,0.5,-2,2,-0.17999999999999994,0.17999999999999994,0.17999999999999994,-0.17999999999999994,13,-13,0.8,0.4,48.4,38.0,79.4,76.4,8.8,10.6,0.898,0.772,2.148,1.29,0.0819047619047619,0.04038461538461539,-1.6,-0.8,-1.2500000000000002,-0.518,1.2500000000000002,0.518,-7.8,-2.4,0.8,0.8,49.5,42.1,81.8,78.7,9.7,12.8,0.8549999999999999,1.084,1.9479999999999997,1.434,0.07456349206349207,0.06644230769230768,-1.7,-0.5,-1.0930000000000002,-0.35000000000000003,1.0930000000000002,0.35000000000000003,-6.5,0.1,1,0,4,1,2,2,1,1,8,3,3,4
1035139,Everton,Brighton,1,1,Draw,20.0,62.0,10,0.71,80.0,90.0,7,0.51,0.51,0.71,0.1,0.14285714285714285,0,0,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,3,-3,1.6,1.6,43.2,57.2,73.2,88.0,16.4,12.2,1.6480000000000001,1.6280000000000001,1.1,1.306,0.08602898550724639,0.14401820401820403,0.6,-0.8,0.5479999999999998,0.32199999999999995,-0.5479999999999998,-0.32199999999999995,2.4,-0.8,1.0,2.3,42.5,60.1,75.1,88.9,14.9,15.4,1.5870000000000002,1.8849999999999998,1.329,1.557,0.05551449275362319,0.1658239168239168,-0.4,0.4,0.2579999999999999,0.32799999999999996,-0.2579999999999999,-0.32799999999999996,2.0,2.9,3,0,2,1,2,2,3,1,6,5,2,3
1035142,Manchester City,Bournemouth,6,1,Win,65.0,93.0,21,1.95,35.0,86.0,5,0.91,0.91,1.95,0.2857142857142857,0.2,5,-5,1.04,-1.04,-1.04,1.04,16,-16,1.6,0.8,58.2,42.2,88.8,77.6,13.0,10.2,1.486,0.844,0.734,2.1900000000000004,0.13440993788819874,0.076007326007326,0.8,-1.8,0.752,-1.3460000000000003,-0.752,1.3460000000000003,5.6,-5.8,2.2,0.8,63.2,42.6,89.8,77.4,16.2,11.4,2.008,1.068,0.7350000000000001,2.192,0.1804349505919309,0.06950549450549451,1.5,-1.3,1.2730000000000001,-1.124,-1.2730000000000001,1.124,9.4,-6.0,3,0,2,1,0,4,8,0,2,1,3,6
1035137,Brentford,West Ham,3,2,Win,59.0,80.0,16,1.63,41.0,71.0,12,1.82,1.82,1.63,0.1875,0.16666666666666666,1,-1,-0.19000000000000017,0.19000000000000017,0.19000000000000017,-0.19000000000000017,4,-4,1.6,1.2,46.6,45.8,78.2,80.4,14.2,12.4,1.8079999999999998,1.2440000000000002,1.392,1.7739999999999998,0.12918940962419223,0.13246753246753246,0.4,-0.8,0.4160000000000002,-0.5299999999999999,-0.4160000000000002,0.5299999999999999,0.6,-2.2,1.6,1.6,47.3,40.5,79.1,77.6,14.3,11.7,1.9570000000000003,1.4289999999999998,1.3019999999999998,1.9310000000000003,0.11828072467458654,0.1613726551226551,0.4,-0.1,0.655,-0.5019999999999999,-0.655,0.5019999999999999,1.1,-5.7,2,1,2,1,1,3,3,4,3,4,2,4
1035145,Sheffield Utd,Wolves,2,1,Win,38.0,67.0,11,1.05,62.0,81.0,10,1.33,1.33,1.05,0.18181818181818182,0.1,1,-1,-0.28,0.28,0.28,-0.28,1,-1,0.4,1.6,40.2,46.2,74.8,79.0,8.8,9.2,0.8059999999999998,1.196,2.428,1.4940000000000002,0.056666666666666664,0.28041125541125544,-3.6,0.4,-1.6219999999999999,-0.29799999999999993,1.6219999999999999,0.29799999999999993,-9.0,-7.0,0.7,1.3,37.9,47.0,72.2,80.9,8.5,11.9,0.756,1.336,2.373,1.7870000000000001,0.08895604395604396,0.18130411255411255,-2.2,-0.4,-1.6170000000000002,-0.45099999999999996,1.6170000000000002,0.45099999999999996,-11.8,-4.0,0,0,5,2,3,0,0,1,9,3,3,4
1035143,Newcastle,Arsenal,1,0,Win,41.0,79.0,9,1.04,59.0,84.0,14,0.57,0.57,1.04,0.1111111111111111,0.0,1,-1,0.4700000000000001,-0.4700000000000001,-0.4700000000000001,0.4700000000000001,-5,5,3.6,2.8,58.6,55.6,85.2,87.0,15.0,13.2,2.7399999999999998,1.922,0.97,0.7939999999999999,0.24349650349650345,0.20846153846153848,2.8,2.0,1.7699999999999996,1.1280000000000001,-1.7699999999999996,-1.1280000000000001,5.0,5.6,2.6,2.3,54.6,60.9,84.5,87.7,14.0,14.4,2.206,1.895,1.0380000000000003,0.7999999999999999,0.17773006476331282,0.16057264201227048,1.5,1.5,1.168,1.0950000000000002,-1.168,-1.0950000000000002,2.5,6.0,3,2,0,3,2,0,5,2,3,7,3,0
1035144,Nottingham Forest,Aston Villa,2,0,Win,27.0,72.0,5,0.38,73.0,91.0,13,1.23,1.23,0.38,0.4,0.0,2,-2,-0.85,0.85,0.85,-0.85,-8,8,0.6,3.0,43.2,53.6,80.4,85.2,12.0,16.8,1.192,1.6960000000000002,1.7399999999999998,1.2719999999999998,0.05438596491228069,0.17622979016167872,-1.0,2.2,-0.5479999999999998,0.42400000000000004,0.5479999999999998,-0.42400000000000004,-1.4,6.8,1.0,2.6,39.2,52.1,76.3,85.2,11.2,15.4,1.121,1.982,1.571,1.4769999999999999,0.10001044277360065,0.16263412585007012,-0.5,1.2,-0.45,0.5050000000000001,0.45,-0.5050000000000001,-2.6,4.6,0,3,2,4,1,0,2,4,4,7,1,2
1035141,Luton,Liverpool,1,1,Draw,26.0,59.0,8,0.81,74.0,88.0,24,2.85,2.85,0.81,0.125,0.041666666666666664,0,0,-2.04,2.04,2.04,-2.04,-16,16,1.2,2.2,37.2,60.8,67.2,86.0,11.8,19.0,1.036,2.4219999999999997,2.2439999999999998,1.246,0.11489621489621489,0.11646686646686646,-0.6,1.2,-1.208,1.176,1.208,-1.176,-5.8,6.2,0.9,2.3,36.5,57.4,70.4,85.5,12.2,17.6,1.184,2.2340000000000004,2.008,1.215,0.07980921855921856,0.13608348350995408,-1.1,1.4,-0.8239999999999998,1.019,0.8239999999999998,-1.019,-3.7,4.6,1,1,3,3,1,1,1,2,7,7,2,1
1035146,Tottenham,Chelsea,1,4,Loss,39.0,79.0,8,0.89,61.0,87.0,17,4.12,4.12,0.89,0.125,0.23529411764705882,-3,3,-3.23,3.23,3.23,-3.23,-9,9,1.8,1.6,63.4,54.2,88.2,86.8,15.4,11.6,1.6600000000000001,1.654,1.154,1.214,0.12743589743589742,0.16161616161616163,1.0,0.4,0.506,0.43999999999999995,-0.506,-0.43999999999999995,3.4,0.6,2.2,1.3,62.4,62.0,88.0,87.7,17.8,13.9,1.777,1.8530000000000002,1.275,1.139,0.12931085254614666,0.11247990743346781,1.3,0.2,0.502,0.7140000000000001,-0.502,-0.7140000000000001,5.1,2.8,4,1,0,2,1,2,8,2,0,3,3,4
1035156,Wolves,Tottenham,2,1,Win,42.0,85.0,17,2.15,58.0,88.0,6,0.7,0.7,2.15,0.11764705882352941,0.16666666666666666,1,-1,1.45,-1.45,-1.45,1.45,11,-11,1.6,1.6,49.8,60.6,80.6,86.8,10.6,14.4,1.3439999999999999,1.5459999999999998,1.27,1.5720000000000003,0.23374458874458875,0.12166666666666667,0.2,0.4,0.07400000000000007,-0.025999999999999978,-0.07400000000000007,0.025999999999999978,-3.8,1.6,1.2727272727272727,2.090909090909091,48.36363636363637,60.27272727272727,80.9090909090909,87.18181818181819,11.727272727272727,16.90909090909091,1.3354545454545457,1.6963636363636363,1.7200000000000002,1.5336363636363637,0.17391282959464777,0.12891895686013333,-0.45454545454545453,0.9090909090909091,-0.3845454545454545,0.16272727272727278,0.3845454545454545,-0.16272727272727278,-3.727272727272727,3.8181818181818183,2,2,1,4,0,1,3,3,5,8,2,1
1035154,Manchester United,Luton,1,0,Win,65.0,87.0,15,2.18,35.0,79.0,10,0.41,0.41,2.18,0.06666666666666667,0.0,1,-1,1.7700000000000002,-1.7700000000000002,-1.7700000000000002,1.7700000000000002,5,-5,1.0,1.0,59.6,36.0,83.4,68.4,14.6,11.6,1.094,1.02,1.656,2.234,0.06428571428571428,0.09545177045177045,-0.2,-0.8,-0.5619999999999999,-1.214,0.5619999999999999,1.214,0.6,-6.2,1.0909090909090908,0.9090909090909091,53.27272727272727,35.54545454545455,83.54545454545455,69.36363636363636,14.818181818181818,11.818181818181818,1.4045454545454543,1.1500000000000001,1.694545454545455,2.084545454545455,0.07428177882723336,0.08391747141747143,-0.36363636363636365,-1.0,-0.29000000000000004,-0.9345454545454543,0.29000000000000004,0.9345454545454543,0.45454545454545453,-4.818181818181818,3,0,2,0,2,3,6,0,5,1,3,7
1035148,Arsenal,Burnley,3,1,Win,64.0,86.0,16,1.95,36.0,79.0,8,0.32,0.32,1.95,0.1875,0.125,2,-2,1.63,-1.63,-1.63,1.63,8,-8,2.4,0.8,58.0,52.6,87.0,80.6,13.4,10.6,1.6300000000000001,0.992,0.71,1.7700000000000002,0.17769230769230768,0.0819047619047619,1.8,-1.6,0.9200000000000002,-0.7780000000000001,-0.9200000000000002,0.7780000000000001,6.6,-2.8,2.090909090909091,0.7272727272727273,60.72727272727273,51.18181818181818,87.36363636363636,82.0909090909091,14.363636363636363,10.363636363636363,1.7745454545454544,0.8790909090909089,0.8218181818181818,1.889090909090909,0.1459751291020641,0.06778499278499278,1.2727272727272727,-1.7272727272727273,0.9527272727272728,-1.01,-0.9527272727272728,1.01,5.909090909090909,-4.7272727272727275,3,1,1,1,0,4,7,3,1,1,1,9
1035152,Crystal Palace,Everton,2,3,Loss,67.0,87.0,13,2.17,33.0,73.0,8,1.53,1.53,2.17,0.15384615384615385,0.375,-1,1,0.6399999999999999,-0.6399999999999999,-0.6399999999999999,0.6399999999999999,5,-5,0.8,1.2,34.2,38.6,74.6,69.6,10.0,14.8,0.9720000000000001,1.4100000000000001,1.3960000000000001,0.9959999999999999,0.14038461538461539,0.07269565217391305,-0.4,0.2,-0.42400000000000004,0.414,0.42400000000000004,-0.414,-4.4,1.8,0.9090909090909091,1.0,41.18181818181818,40.45454545454545,78.0909090909091,73.9090909090909,12.0,14.454545454545455,1.1036363636363637,1.5072727272727275,1.4054545454545455,1.2545454545454544,0.10585664335664334,0.05955862977602108,-0.2727272727272727,-0.36363636363636365,-0.3018181818181818,0.2527272727272727,0.3018181818181818,-0.2527272727272727,-1.0909090909090908,2.090909090909091,2,1,2,2,1,2,4,3,4,3,2,6
1035147,Bournemouth,Newcastle,2,0,Win,48.0,78.0,19,2.46,52.0,80.0,8,0.49,0.49,2.46,0.10526315789473684,0.0,2,-2,1.97,-1.97,-1.97,1.97,11,-11,0.8,2.2,41.6,55.2,79.4,83.6,8.8,12.4,0.798,2.164,2.21,0.8960000000000001,0.09934065934065935,0.192991452991453,-2.4,1.4,-1.4120000000000001,1.268,1.4120000000000001,-1.268,-8.8,1.4,0.8181818181818182,2.4545454545454546,41.90909090909091,53.36363636363637,78.18181818181819,84.0,10.818181818181818,13.545454545454545,1.0536363636363637,2.0999999999999996,2.17,0.9954545454545457,0.08136863136863136,0.17167379624947632,-1.6363636363636365,1.4545454545454546,-1.1163636363636364,1.1045454545454545,1.1163636363636364,-1.1045454545454545,-6.909090909090909,1.8181818181818181,1,0,4,3,2,0,1,3,7,6,2,3
1035153,Liverpool,Brentford,3,0,Win,58.0,82.0,17,1.71,42.0,76.0,16,1.68,1.68,1.71,0.17647058823529413,0.0,3,-3,0.030000000000000027,-0.030000000000000027,-0.030000000000000027,0.030000000000000027,1,-1,1.8,2.0,62.8,47.0,85.8,77.8,19.4,15.0,2.386,1.9280000000000002,1.188,1.376,0.09752747252747253,0.15002274295752555,0.8,1.0,1.198,0.5520000000000002,-1.198,-0.5520000000000002,7.2,2.6,2.1818181818181817,1.7272727272727273,58.90909090909091,48.36363636363637,85.72727272727273,79.18181818181819,18.181818181818183,14.454545454545455,2.2900000000000005,1.9272727272727275,1.1781818181818182,1.349090909090909,0.1275001365242007,0.12457338606780595,1.2727272727272727,0.45454545454545453,1.1118181818181818,0.5781818181818182,-1.1118181818181818,-0.5781818181818182,5.636363636363637,1.3636363636363635,2,2,1,3,1,1,7,3,1,4,4,3
1035155,West Ham,Nottingham Forest,3,2,Win,54.0,85.0,16,1.8,46.0,81.0,10,1.69,1.69,1.8,0.1875,0.2,1,-1,0.1100000000000001,-0.1100000000000001,-0.1100000000000001,0.1100000000000001,6,-6,1.4,1.0,46.8,40.0,79.0,77.6,12.6,11.0,1.3880000000000001,1.062,1.494,1.72,0.1476190476190476,0.1343859649122807,-0.6,-0.2,-0.10599999999999991,-0.6579999999999999,0.10599999999999991,0.6579999999999999,-0.8,-3.6,1.6363636363636365,1.0909090909090908,40.54545454545455,38.09090909090909,77.0,75.9090909090909,11.727272727272727,10.636363636363637,1.4645454545454546,1.0536363636363637,1.9036363636363638,1.5399999999999998,0.16185392889938344,0.1272822207032733,-0.18181818181818182,-0.2727272727272727,-0.4390909090909089,-0.48636363636363633,0.4390909090909089,0.48636363636363633,-5.545454545454546,-3.090909090909091,1,1,3,1,3,1,4,2,5,3,4,4
1035150,Brighton,Sheffield Utd,1,1,Draw,61.0,87.0,11,1.53,39.0,79.0,9,1.07,1.07,1.53,0.09090909090909091,0.1111111111111111,0,0,0.45999999999999996,-0.45999999999999996,-0.45999999999999996,0.45999999999999996,2,-2,1.2,0.8,60.8,39.4,88.6,72.4,11.0,9.2,1.3599999999999999,0.828,1.22,1.9099999999999997,0.12643578643578643,0.09303030303030303,-1.2,-1.8,0.13999999999999993,-1.0820000000000003,-0.13999999999999993,1.0820000000000003,-1.6,-6.2,2.1818181818181817,0.8181818181818182,61.90909090909091,37.90909090909091,89.0,71.72727272727273,14.636363636363637,8.727272727272727,1.76,0.7827272727272728,1.4800000000000002,2.2781818181818183,0.16373602828148281,0.09739805648896559,0.36363636363636365,-1.9090909090909092,0.2799999999999999,-1.4954545454545458,-0.2799999999999999,1.4954545454545458,2.3636363636363638,-10.636363636363637,0,3,2,1,0,4,5,3,3,1,1,9
